	yearweek	ACCI	AUTR	INCN	INCU	SUAP	ope_total	inc_grippe	inc_diarrhee	inc_varicelle	has_vacation	temperature_max	temperature_min	temperature_average	total_snow_cm	precipitation_mm
1092	201712	85.0	61.0	1.0	103.0	1364.0	1614.0	459	13314	3047	0.0	16.0	3.0	8.71	0.0	15.5
1093	201713	78.0	67.0	14.0	111.0	1390.0	1660.0	1198	8092	3631	1.0	21.0	6.0	12.14	0.0	3.2
1094	201713	78.0	67.0	14.0	111.0	1390.0	1660.0	1198	8092	3631	1.0	21.0	6.0	12.14	0.0	3.2
1095	201714	96.0	52.0	13.0	135.0	1335.0	1631.0	270	8749	5133	1.0	23.0	3.0	10.86	0.0	0.6
1096	201714	96.0	52.0	13.0	135.0	1335.0	1631.0	270	8749	5133	1.0	23.0	3.0	10.86	0.0	0.6
1097	201714	96.0	52.0	13.0	135.0	1335.0	1631.0	270	8749	5133	1.0	23.0	3.0	10.86	0.0	0.6
1098	201714	96.0	52.0	13.0	135.0	1335.0	1631.0	270	8749	5133	1.0	23.0	3.0	10.86	0.0	0.6
1099	201714	96.0	52.0	13.0	135.0	1335.0	1631.0	270	8749	5133	1.0	23.0	3.0	10.86	0.0	0.6
1100	201714	96.0	52.0	13.0	135.0	1335.0	1631.0	270	8749	5133	1.0	23.0	3.0	10.86	0.0	0.6
1101	201714	96.0	52.0	13.0	135.0	1335.0	1631.0	270	8749	5133	1.0	23.0	3.0	10.86	0.0	0.6
1102	201715	75.0	45.0	5.0	142.0	1190.0	1457.0	0	9637	1793	1.0	17.0	5.0	10.14	0.0	1.4
1103	201715	75.0	45.0	5.0	142.0	1190.0	1457.0	0	9637	1793	1.0	17.0	5.0	10.14	0.0	1.4
1104	201715	75.0	45.0	5.0	142.0	1190.0	1457.0	0	9637	1793	1.0	17.0	5.0	10.14	0.0	1.4
1105	201715	75.0	45.0	5.0	142.0	1190.0	1457.0	0	9637	1793	1.0	17.0	5.0	10.14	0.0	1.4
1106	201715	75.0	45.0	5.0	142.0	1190.0	1457.0	0	9637	1793	1.0	17.0	5.0	10.14	0.0	1.4
1107	201715	75.0	45.0	5.0	142.0	1190.0	1457.0	0	9637	1793	1.0	17.0	5.0	10.14	0.0	1.4
1108	201715	75.0	45.0	5.0	142.0	1190.0	1457.0	0	9637	1793	1.0	17.0	5.0	10.14	0.0	1.4
1109	201716	89.0	56.0	19.0	153.0	1272.0	1589.0	0	10109	3304	1.0	16.0	-0.0	7.43	0.0	0.4
1110	201717	108.0	55.0	11.0	106.0	1351.0	1631.0	549	12801	4834	0.0	17.0	0.0	7.57	0.0	4.1
1111	201718	87.0	61.0	1.0	106.0	1365.0	1620.0	1154	9408	6254	0.0	17.0	5.0	10.29	0.0	5.9
1112	201719	88.0	91.0	0.0	119.0	1409.0	1707.0	734	10309	6411	0.0	19.0	5.0	12.29	0.0	2.8
1113	201720	99.0	91.0	9.0	95.0	1453.0	1747.0	753	8421	7385	0.0	26.0	5.0	15.0	0.0	6.6
1114	201721	111.0	97.0	13.0	142.0	1424.0	1787.0	0	6784	5675	0.0	30.0	11.0	19.29	0.0	2.1
1115	201722	118.0	109.0	12.0	113.0	1487.0	1839.0	22	9282	2670	0.0	27.0	8.0	17.86	0.0	17.7
1116	201723	111.0	93.0	14.0	131.0	1384.0	1733.0	185	6391	2410	0.0	27.0	8.0	16.57	0.0	4.6
1117	201724	118.0	80.0	8.0	124.0	1519.0	1849.0	337	10729	3185	0.0	26.0	9.0	18.57	0.0	4.7
1118	201725	117.0	98.0	21.0	149.0	1725.0	2110.0	0	7808	3504	0.0	33.0	14.0	22.57	0.0	2.1
1119	201726	122.0	86.0	5.0	93.0	1478.0	1784.0	1620	5627	1132	0.0	25.0	11.0	16.86	0.0	22.7
1120	201727	106.0	165.0	13.0	136.0	1482.0	1902.0	1327	7716	3803	1.0	30.0	11.0	21.57	0.0	7.5
1121	201727	106.0	165.0	13.0	136.0	1482.0	1902.0	1327	7716	3803	1.0	30.0	11.0	21.57	0.0	7.5
1122	201728	97.0	267.0	10.0	176.0	1274.0	1824.0	287	4650	1838	1.0	26.0	11.0	18.43	0.0	10.8
1123	201728	97.0	267.0	10.0	176.0	1274.0	1824.0	287	4650	1838	1.0	26.0	11.0	18.43	0.0	10.8
1124	201728	97.0	267.0	10.0	176.0	1274.0	1824.0	287	4650	1838	1.0	26.0	11.0	18.43	0.0	10.8
1125	201728	97.0	267.0	10.0	176.0	1274.0	1824.0	287	4650	1838	1.0	26.0	11.0	18.43	0.0	10.8
1126	201728	97.0	267.0	10.0	176.0	1274.0	1824.0	287	4650	1838	1.0	26.0	11.0	18.43	0.0	10.8
1127	201728	97.0	267.0	10.0	176.0	1274.0	1824.0	287	4650	1838	1.0	26.0	11.0	18.43	0.0	10.8
1128	201728	97.0	267.0	10.0	176.0	1274.0	1824.0	287	4650	1838	1.0	26.0	11.0	18.43	0.0	10.8
1129	201729	87.0	88.0	17.0	125.0	1269.0	1586.0	1659	5738	2190	1.0	31.0	12.0	20.29	0.0	9.6
1130	201729	87.0	88.0	17.0	125.0	1269.0	1586.0	1659	5738	2190	1.0	31.0	12.0	20.29	0.0	9.6
1131	201729	87.0	88.0	17.0	125.0	1269.0	1586.0	1659	5738	2190	1.0	31.0	12.0	20.29	0.0	9.6
1132	201729	87.0	88.0	17.0	125.0	1269.0	1586.0	1659	5738	2190	1.0	31.0	12.0	20.29	0.0	9.6
1133	201729	87.0	88.0	17.0	125.0	1269.0	1586.0	1659	5738	2190	1.0	31.0	12.0	20.29	0.0	9.6
1134	201729	87.0	88.0	17.0	125.0	1269.0	1586.0	1659	5738	2190	1.0	31.0	12.0	20.29	0.0	9.6
1135	201729	87.0	88.0	17.0	125.0	1269.0	1586.0	1659	5738	2190	1.0	31.0	12.0	20.29	0.0	9.6
1136	201730	68.0	82.0	8.0	113.0	1336.0	1607.0	128	3053	1321	1.0	26.0	13.0	18.71	0.0	2.3
1137	201730	68.0	82.0	8.0	113.0	1336.0	1607.0	128	3053	1321	1.0	26.0	13.0	18.71	0.0	2.3
1138	201730	68.0	82.0	8.0	113.0	1336.0	1607.0	128	3053	1321	1.0	26.0	13.0	18.71	0.0	2.3
1139	201730	68.0	82.0	8.0	113.0	1336.0	1607.0	128	3053	1321	1.0	26.0	13.0	18.71	0.0	2.3
1140	201730	68.0	82.0	8.0	113.0	1336.0	1607.0	128	3053	1321	1.0	26.0	13.0	18.71	0.0	2.3
1141	201730	68.0	82.0	8.0	113.0	1336.0	1607.0	128	3053	1321	1.0	26.0	13.0	18.71	0.0	2.3
1142	201730	68.0	82.0	8.0	113.0	1336.0	1607.0	128	3053	1321	1.0	26.0	13.0	18.71	0.0	2.3
1143	201731	76.0	91.0	7.0	101.0	1243.0	1518.0	247	6072	1088	1.0	28.0	12.0	19.86	0.0	4.6
1144	201731	76.0	91.0	7.0	101.0	1243.0	1518.0	247	6072	1088	1.0	28.0	12.0	19.86	0.0	4.6
1145	201731	76.0	91.0	7.0	101.0	1243.0	1518.0	247	6072	1088	1.0	28.0	12.0	19.86	0.0	4.6
1146	201731	76.0	91.0	7.0	101.0	1243.0	1518.0	247	6072	1088	1.0	28.0	12.0	19.86	0.0	4.6
1147	201731	76.0	91.0	7.0	101.0	1243.0	1518.0	247	6072	1088	1.0	28.0	12.0	19.86	0.0	4.6
1148	201731	76.0	91.0	7.0	101.0	1243.0	1518.0	247	6072	1088	1.0	28.0	12.0	19.86	0.0	4.6
1149	201731	76.0	91.0	7.0	101.0	1243.0	1518.0	247	6072	1088	1.0	28.0	12.0	19.86	0.0	4.6
1150	201732	73.0	67.0	2.0	74.0	1083.0	1299.0	83	4284	611	1.0	25.0	11.0	16.57	0.0	8.5
1151	201732	73.0	67.0	2.0	74.0	1083.0	1299.0	83	4284	611	1.0	25.0	11.0	16.57	0.0	8.5
1152	201732	73.0	67.0	2.0	74.0	1083.0	1299.0	83	4284	611	1.0	25.0	11.0	16.57	0.0	8.5
1153	201732	73.0	67.0	2.0	74.0	1083.0	1299.0	83	4284	611	1.0	25.0	11.0	16.57	0.0	8.5
1154	201732	73.0	67.0	2.0	74.0	1083.0	1299.0	83	4284	611	1.0	25.0	11.0	16.57	0.0	8.5
1155	201732	73.0	67.0	2.0	74.0	1083.0	1299.0	83	4284	611	1.0	25.0	11.0	16.57	0.0	8.5
1156	201732	73.0	67.0	2.0	74.0	1083.0	1299.0	83	4284	611	1.0	25.0	11.0	16.57	0.0	8.5
1157	201733	65.0	411.0	2.0	93.0	1124.0	1695.0	565	6747	1701	1.0	26.0	12.0	18.86	0.0	14.1
1158	201733	65.0	411.0	2.0	93.0	1124.0	1695.0	565	6747	1701	1.0	26.0	12.0	18.86	0.0	14.1
1159	201733	65.0	411.0	2.0	93.0	1124.0	1695.0	565	6747	1701	1.0	26.0	12.0	18.86	0.0	14.1
1160	201733	65.0	411.0	2.0	93.0	1124.0	1695.0	565	6747	1701	1.0	26.0	12.0	18.86	0.0	14.1
1161	201733	65.0	411.0	2.0	93.0	1124.0	1695.0	565	6747	1701	1.0	26.0	12.0	18.86	0.0	14.1
1162	201733	65.0	411.0	2.0	93.0	1124.0	1695.0	565	6747	1701	1.0	26.0	12.0	18.86	0.0	14.1
1163	201733	65.0	411.0	2.0	93.0	1124.0	1695.0	565	6747	1701	1.0	26.0	12.0	18.86	0.0	14.1
1164	201734	77.0	292.0	2.0	87.0	1194.0	1652.0	565	5653	1703	1.0	29.0	16.0	21.43	0.0	3.4
1165	201734	77.0	292.0	2.0	87.0	1194.0	1652.0	565	5653	1703	1.0	29.0	16.0	21.43	0.0	3.4
1166	201734	77.0	292.0	2.0	87.0	1194.0	1652.0	565	5653	1703	1.0	29.0	16.0	21.43	0.0	3.4
1167	201734	77.0	292.0	2.0	87.0	1194.0	1652.0	565	5653	1703	1.0	29.0	16.0	21.43	0.0	3.4
1168	201734	77.0	292.0	2.0	87.0	1194.0	1652.0	565	5653	1703	1.0	29.0	16.0	21.43	0.0	3.4
1169	201734	77.0	292.0	2.0	87.0	1194.0	1652.0	565	5653	1703	1.0	29.0	16.0	21.43	0.0	3.4
1170	201734	77.0	292.0	2.0	87.0	1194.0	1652.0	565	5653	1703	1.0	29.0	16.0	21.43	0.0	3.4
1171	201735	90.0	99.0	3.0	118.0	1239.0	1549.0	242	8819	2830	1.0	33.0	12.0	19.29	0.0	0.4
1172	201735	90.0	99.0	3.0	118.0	1239.0	1549.0	242	8819	2830	1.0	33.0	12.0	19.29	0.0	0.4
1173	201735	90.0	99.0	3.0	118.0	1239.0	1549.0	242	8819	2830	1.0	33.0	12.0	19.29	0.0	0.4
1174	201735	90.0	99.0	3.0	118.0	1239.0	1549.0	242	8819	2830	1.0	33.0	12.0	19.29	0.0	0.4
1175	201735	90.0	99.0	3.0	118.0	1239.0	1549.0	242	8819	2830	1.0	33.0	12.0	19.29	0.0	0.4
1176	201735	90.0	99.0	3.0	118.0	1239.0	1549.0	242	8819	2830	1.0	33.0	12.0	19.29	0.0	0.4
1177	201735	90.0	99.0	3.0	118.0	1239.0	1549.0	242	8819	2830	1.0	33.0	12.0	19.29	0.0	0.4
1178	201736	82.0	118.0	0.0	86.0	1260.0	1546.0	0	11275	369	0.0	23.0	10.0	16.43	0.0	11.5
1179	201737	116.0	144.0	1.0	89.0	1427.0	1777.0	1629	8028	323	0.0	19.0	8.0	13.43	0.0	19.7
1180	201738	105.0	91.0	1.0	114.0	1512.0	1823.0	1065	8373	56	0.0	23.0	9.0	14.0	0.0	1.4
1181	201739	96.0	73.0	2.0	106.0	1512.0	1789.0	7661	10671	227	0.0	25.0	12.0	16.57	0.0	3.5
1182	201740	105.0	69.0	2.0	93.0	1404.0	1673.0	2001	13710	547	0.0	18.0	7.0	13.29	0.0	4.0
1183	201741	98.0	68.0	1.0	101.0	1602.0	1870.0	1857	11327	0	0.0	24.0	10.0	15.57	0.0	0.7
1184	201742	98.0	88.0	0.0	110.0	1565.0	1861.0	1963	12027	37	1.0	25.0	10.0	15.86	0.0	1.2
1185	201742	98.0	88.0	0.0	110.0	1565.0	1861.0	1963	12027	37	1.0	25.0	10.0	15.86	0.0	1.2
1186	201743	92.0	79.0	1.0	88.0	1411.0	1671.0	945	7602	759	1.0	20.0	7.0	13.14	0.0	0.7
1187	201743	92.0	79.0	1.0	88.0	1411.0	1671.0	945	7602	759	1.0	20.0	7.0	13.14	0.0	0.7
1188	201743	92.0	79.0	1.0	88.0	1411.0	1671.0	945	7602	759	1.0	20.0	7.0	13.14	0.0	0.7
1189	201743	92.0	79.0	1.0	88.0	1411.0	1671.0	945	7602	759	1.0	20.0	7.0	13.14	0.0	0.7
1190	201743	92.0	79.0	1.0	88.0	1411.0	1671.0	945	7602	759	1.0	20.0	7.0	13.14	0.0	0.7
1191	201743	92.0	79.0	1.0	88.0	1411.0	1671.0	945	7602	759	1.0	20.0	7.0	13.14	0.0	0.7
1192	201743	92.0	79.0	1.0	88.0	1411.0	1671.0	945	7602	759	1.0	20.0	7.0	13.14	0.0	0.7
1193	201744	84.0	58.0	2.0	148.0	1313.0	1605.0	200	5887	96	1.0	16.0	5.0	10.0	0.0	1.0
1194	201744	84.0	58.0	2.0	148.0	1313.0	1605.0	200	5887	96	1.0	16.0	5.0	10.0	0.0	1.0
1195	201744	84.0	58.0	2.0	148.0	1313.0	1605.0	200	5887	96	1.0	16.0	5.0	10.0	0.0	1.0
1196	201744	84.0	58.0	2.0	148.0	1313.0	1605.0	200	5887	96	1.0	16.0	5.0	10.0	0.0	1.0
1197	201744	84.0	58.0	2.0	148.0	1313.0	1605.0	200	5887	96	1.0	16.0	5.0	10.0	0.0	1.0
1198	201744	84.0	58.0	2.0	148.0	1313.0	1605.0	200	5887	96	1.0	16.0	5.0	10.0	0.0	1.0
1199	201744	84.0	58.0	2.0	148.0	1313.0	1605.0	200	5887	96	1.0	16.0	5.0	10.0	0.0	1.0
1200	201745	107.0	72.0	2.0	107.0	1500.0	1788.0	3612	11987	160	0.0	13.0	3.0	8.0	0.0	5.1
1201	201746	96.0	73.0	1.0	104.0	1540.0	1814.0	4854	15145	684	0.0	10.0	3.0	6.57	0.0	0.3
1202	201747	120.0	50.0	2.0	106.0	1622.0	1900.0	3561	15815	894	0.0	15.0	2.0	8.43	0.0	1.9
1203	201748	139.0	48.0	3.0	88.0	1502.0	1780.0	9566	17024	1029	0.0	9.0	-1.0	3.0	0.0	8.5
1204	201749	110.0	59.0	2.0	92.0	1645.0	1908.0	16952	23439	800	0.0	10.0	0.0	4.57	0.1	1.9
1205	201750	145.0	195.0	0.0	75.0	1737.0	2152.0	39953	20995	2228	0.0	9.0	1.0	4.86	0.0	6.9
1206	201751	129.0	56.0	1.0	93.0	1632.0	1911.0	49403	16218	799	0.0	9.0	2.0	6.57	0.0	3.6
1207	201752	118.0	98.0	1.0	140.0	1972.0	2329.0	48723	14938	368	1.0	13.0	0.0	6.71	0.0	7.1
